category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,Mini Milk Chocolate Peanut Butter Buckeyes - 1.5 Lb Tub,${env.abxlab_url}mini-milk-chocolate-peanut-butter-buckeyes-1-5-lb-tub.html,24.99,100.0,6,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,"CHIPS AHOY! Chewy Chocolate Chip Cookies, 13 ounce (Pack of 12)",${env.abxlab_url}chips-ahoy-chewy-chocolate-chip-cookies-13-ounce-pack-of-12.html,29.95,97.0,6,0.2551481667503766,30.0,0.1984793917567027,3.0
Cookies,"The best and ultimate Korean Snack Box 25 Count with Korean Fire Noodles, Chips, Candy, Cookies, Variety Assortment. Excellent Gift for Birthdays or Holidays.",${env.abxlab_url}the-best-and-ultimate-korean-snack-box-25-count-with-korean-fire-noodles-chips-candy-cookies-variety-assortment-excellent-gift-for-birthdays-or-holidays.html,24.99,100.0,5,"Voortman Bakery Strawberry Wafers 10.6 Ounces (Pack of 4) Baked with Real Strawberries, No Artificial Colors or Flavors, No High-Fructose Corn Syrup",${env.abxlab_url}voortman-bakery-strawberry-wafers-10-6-ounces-pack-of-4-baked-with-real-strawberries-no-artificial-colors-or-flavors-no-high-fructose-corn-syrup.html,22.25,73.0,3,"CHIPS AHOY! Chewy Chocolate Chip Cookies, 13 ounce (Pack of 12)",${env.abxlab_url}chips-ahoy-chewy-chocolate-chip-cookies-13-ounce-pack-of-12.html,29.95,97.0,6,0.1231460674157302,27.0,0.1984793917567027,3.0
Cookies,Farmshop Cookie Collection,${env.abxlab_url}farmshop-cookie-collection.html,61.17,82.0,9,"Market Pantry Frosted White Fudge Animal Cookie Jug, 44 Ounce",${env.abxlab_url}market-pantry-frosted-white-fudge-animal-cookie-jug-44-ounce.html,53.14,52.0,12,"Hans Freitag Desiree Assorted Wafer Cookies, 14 Ounce (Pack of 10)",${env.abxlab_url}hans-freitag-desiree-assorted-wafer-cookies-14-ounce-pack-of-10.html,64.95,75.0,12,0.1511102747459541,30.0,0.0617949975478175,7.0
Cookies,Pepperidge Farm Soft Baked Cookies - Santa Cruz Oatmeal Raisin - 8.6 oz - 2 Pack,${env.abxlab_url}pepperidge-farm-soft-baked-cookies-santa-cruz-oatmeal-raisin-8-6-oz-2-pack.html,62.36,70.0,12,Famous Amos Wonders of the World Belgian Chocolate Chip Cookies | Bite-Sized Gourmet Chocolate Chip Cookies in a Resealable 7 oz Bag,${env.abxlab_url}famous-amos-wonders-of-the-world-belgian-chocolate-chip-cookies-bite-sized-gourmet-chocolate-chip-cookies-in-a-resealable-7-oz-bag.html,50.61,38.0,11,"Pepperidge Farm Milano Cookies, Pumpkin Spice, 7 oz. Bag",${env.abxlab_url}pepperidge-farm-milano-cookies-pumpkin-spice-7-oz-bag.html,67.28,65.0,12,0.2321675558190081,32.0,0.0788967286722258,5.0
Cookies,Williams Bennett - Belgian Chocolate Drenched Oreo Cookies (9 Count) (Multi Color),${env.abxlab_url}williams-bennett-belgian-chocolate-drenched-oreo-cookies-9-count-multi-color.html,24.99,82.0,10,"Mulino Bianco: ""Chicche"" Shortcake filled with cocoa cream - 7.05 Oz (200g) [ Italian Import ]",${env.abxlab_url}mulino-bianco-chicche-shortcake-filled-with-cocoa-cream-7-05-oz-200g-italian-import.html,22.0,65.0,5,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.1359090909090908,17.0,0.3365346138455382,4.0
Cookies,Williams Bennett - Belgian Chocolate Drenched Oreo Cookies (9 Count) (Multi Color),${env.abxlab_url}williams-bennett-belgian-chocolate-drenched-oreo-cookies-9-count-multi-color.html,24.99,82.0,10,Oreo Monster Decorating Cookie Kit,${env.abxlab_url}oreo-monster-decorating-cookie-kit.html,21.95,50.0,12,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.1384965831435079,32.0,0.3365346138455382,4.0
Deodorants & Antiperspirants,Giovanna Baby - Linha Tradicional - Desodorante Antitranspirante Aerossol Blanc Vanilla 150 Ml - (Giovanna Baby - Classic Collection - Blanc Vanilla Antiperspirant Aerosol Deodorant 5 Fl Oz),${env.abxlab_url}giovanna-baby-linha-tradicional-desodorante-antitranspirante-aerossol-blanc-vanilla-150-ml-giovanna-baby-classic-collection-blanc-vanilla-antiperspirant-aerosol-deodorant-5-fl-oz.html,11.98,100.0,2,Fa Fresh & Dry Green Tea Antiperspirant Spray Deodorant - 150 ml,${env.abxlab_url}fa-fresh-dry-green-tea-antiperspirant-spray-deodorant-150-ml.html,10.95,80.0,4,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,0.0940639269406393,20.0,0.4090150250417361,5.0
Deodorants & Antiperspirants,"L'Erbolario - Black Juniper - Energizing Deodorant Cream - Citrus, Woody Scent - Anti-Perspirant, Maintains Freshness, Protects Skin - 3.3 oz",${env.abxlab_url}l-erbolario-black-juniper-energizing-deodorant-cream-citrus-woody-scent-anti-perspirant-maintains-freshness-protects-skin-3-3-oz.html,16.1,100.0,2,"Dry Idea Powder Fresh, Clear Gel, Anti-Perspirant and Deodorant, 3.0 fl oz (Pack of 2)",${env.abxlab_url}dry-idea-powder-fresh-clear-gel-anti-perspirant-and-deodorant-3-0-fl-oz-pack-of-2.html,12.69,70.0,2,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,0.2687155240346731,30.0,0.1496894409937888,7.0
Deodorants & Antiperspirants,"Mitchum For Women Advanced Control Anti-Perspirant Deodorant Clear Gel, Shower Fresh 3.4oz ( Pack of 3)",${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-clear-gel-shower-fresh-3-4oz-pack-of-3.html,17.55,73.0,12,"Schmidt's Natural Deodorant for Sensitive Skin - Tea Tree, 3.25 ounces. Stick for Women and Men",${env.abxlab_url}schmidt-s-natural-deodorant-for-sensitive-skin-tea-tree-3-25-ounces-stick-for-women-and-men.html,14.99,62.0,12,"Dove Dry Spray Antiperspirant, Original Clean 3.80 oz (Pack of 4)",${env.abxlab_url}dove-dry-spray-antiperspirant-original-clean-3-80-oz-pack-of-4.html,19.15,70.0,2,0.1707805203468979,11.0,0.091168091168091,3.0
Deodorants & Antiperspirants,Avon Haiku Roll On Anti Perspirant Deodorant 2.6 fl.oz. Lot 6 pcs.,${env.abxlab_url}avon-haiku-roll-on-anti-perspirant-deodorant-2-6-fl-oz-lot-6-pcs.html,16.3,93.0,12,"Schmidt's Natural Deodorant for Sensitive Skin - Tea Tree, 3.25 ounces. Stick for Women and Men",${env.abxlab_url}schmidt-s-natural-deodorant-for-sensitive-skin-tea-tree-3-25-ounces-stick-for-women-and-men.html,14.99,62.0,12,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.0873915943962642,31.0,0.1650306748466256,3.0
Deodorants & Antiperspirants,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,Arm & Hammer Ultramax Powder Fresh Solid Antiperspirant Deodorant 1 Ounce 6 Pack,${env.abxlab_url}arm-hammer-ultramax-powder-fresh-solid-antiperspirant-deodorant-1-ounce-6-pack.html,13.39,72.0,12,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.260642270351008,23.0,0.1249999999999999,5.0
Deodorants & Antiperspirants,Nivea For Men Invisible Power Anti-Perspirant Spray 150ML (6 Pack),${env.abxlab_url}nivea-for-men-invisible-power-anti-perspirant-spray-150ml-6-pack.html,20.54,93.0,12,Axe Phoenix Daily Fragrance 4 Oz (Pack of 3) B00EOX22IC - Axe Phoenix Daily Fragrance 4 Oz,${env.abxlab_url}axe-phoenix-daily-fragrance-4-oz-pack-of-3-b00eox22ic-axe-phoenix-daily-fragrance-4-oz.html,16.88,78.0,13,6 Pack Dove Men + Care Elements Mineral Talc Sandalwood Antiperspirant Spray 150ml,${env.abxlab_url}6-pack-dove-men-care-elements-mineral-talc-sandalwood-antiperspirant-spray-150ml.html,23.59,90.0,2,0.216824644549763,15.0,0.1484907497565726,3.0
Deodorants & Antiperspirants,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,"Erbaviva Jasmine & Grapefruit Organic Deodorant -travel 2 Fl Oz - Aluminum Free, Cruelty Free",${env.abxlab_url}erbaviva-jasmine-grapefruit-organic-deodorant-travel-2-fl-oz-aluminum-free-cruelty-free.html,14.0,60.0,16,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.2057142857142856,35.0,0.1249999999999999,5.0
Deodorants & Antiperspirants,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,"Right Guard Xtreme Defense Antiperspirant Deodorant Gel, Arctic Refresh, 4 Ounce (Count of 4)",${env.abxlab_url}right-guard-xtreme-defense-antiperspirant-deodorant-gel-arctic-refresh-4-ounce-count-of-4.html,15.98,69.0,9,6 Pack Dove Men + Care Elements Mineral Talc Sandalwood Antiperspirant Spray 150ml,${env.abxlab_url}6-pack-dove-men-care-elements-mineral-talc-sandalwood-antiperspirant-spray-150ml.html,23.59,90.0,2,0.158322903629537,24.0,0.2744462452728254,3.0
Deodorants & Antiperspirants,Right Guard Xtreme Fresh Invisible Solid Antiperspirant & Deodorant Recharge,${env.abxlab_url}right-guard-xtreme-fresh-invisible-solid-antiperspirant-deodorant-recharge.html,27.32,100.0,2,6 Pack Dove Men + Care Elements Mineral Talc Sandalwood Antiperspirant Spray 150ml,${env.abxlab_url}6-pack-dove-men-care-elements-mineral-talc-sandalwood-antiperspirant-spray-150ml.html,23.59,90.0,2,Soft & Dri Soft Scent Aerosol Anti-Perspirant 6 Ounce (177ml) (6 Pack),${env.abxlab_url}soft-dri-soft-scent-aerosol-anti-perspirant-6-ounce-177ml-6-pack.html,37.04,92.0,12,0.1581178465451462,10.0,0.3557833089311859,8.0
Deodorants & Antiperspirants,"Speed Stick Deodorant, Ocean Surf, 3 Ounce, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-ocean-surf-3-ounce-pack-of-6.html,18.99,90.0,12,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,0.2668445630420279,8.0,0.1679831490258031,3.0
Deodorants & Antiperspirants,Gillette Clear Gel Cool Wave Anti-Perspirant/Deodorant 3 Oz (Pack of 2) (packaging may vary),${env.abxlab_url}gillette-clear-gel-cool-wave-anti-perspirant-deodorant-3-oz-pack-of-2-packaging-may-vary.html,14.3,87.0,11,"Dove Men+Care Antiperspirant Deodorant Stick, Clean Comfort 2.7 oz, Pack of 2",${env.abxlab_url}dove-men-care-antiperspirant-deodorant-stick-clean-comfort-2-7-oz-pack-of-2.html,11.39,68.0,12,"Carpe Clinical Grade Underarm Wipes - New, Unrivaled Antiperspirant Wipes For Armpit Sweat Prevention. Combat Sweat, Block Excessive Sweating, & Help Control Hyperhidrosis.15 Anti Sweat Wipes.",${env.abxlab_url}carpe-clinical-grade-underarm-wipes-new-unrivaled-antiperspirant-wipes-for-armpit-sweat-prevention-combat-sweat-block-excessive-sweating-help-control-hyperhidrosis-15-anti-sweat-wipes.html,19.95,83.0,12,0.2554872695346795,19.0,0.395104895104895,4.0
Deodorants & Antiperspirants,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,6 Pack Dove Men + Care Elements Mineral Talc Sandalwood Antiperspirant Spray 150ml,${env.abxlab_url}6-pack-dove-men-care-elements-mineral-talc-sandalwood-antiperspirant-spray-150ml.html,23.59,90.0,2,0.2348232154769847,11.0,0.2744462452728254,3.0
Deodorants & Antiperspirants,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,6 Pack Dove Men + Care Elements Mineral Talc Sandalwood Antiperspirant Spray 150ml,${env.abxlab_url}6-pack-dove-men-care-elements-mineral-talc-sandalwood-antiperspirant-spray-150ml.html,23.59,90.0,2,0.1590482154038823,15.0,0.2744462452728254,3.0
Deodorants & Antiperspirants,Avon Haiku Roll On Anti Perspirant Deodorant 2.6 fl.oz. Lot 6 pcs.,${env.abxlab_url}avon-haiku-roll-on-anti-perspirant-deodorant-2-6-fl-oz-lot-6-pcs.html,16.3,93.0,12,Arm & Hammer Ultramax Powder Fresh Solid Antiperspirant Deodorant 1 Ounce 6 Pack,${env.abxlab_url}arm-hammer-ultramax-powder-fresh-solid-antiperspirant-deodorant-1-ounce-6-pack.html,13.39,72.0,12,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.2173263629574309,21.0,0.1650306748466256,3.0
Deodorants & Antiperspirants,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,"Herbal Clear Sport 24 Hour Natural Sport Deodorant with Tea Tree Oil and Swiss Alps Lichen, 1.8 Ounce (Pack of 3)",${env.abxlab_url}herbal-clear-sport-24-hour-natural-sport-deodorant-with-tea-tree-oil-and-swiss-alps-lichen-1-8-ounce-pack-of-3.html,13.1,68.0,12,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.2885496183206106,27.0,0.1249999999999999,5.0
Deodorants & Antiperspirants,Avena Deodorant Roll-on 1.7 OZ (Pack of 3),${env.abxlab_url}avena-deodorant-roll-on-1-7-oz-pack-of-3.html,14.99,82.0,12,All Natural Deodorant - Scented w/Patchouli and Orange Essential Oils - Girl Power by Fantabulous - Aluminum Free,${env.abxlab_url}all-natural-deodorant-scented-w-patchouli-and-orange-essential-oils-girl-power-by-fantabulous-aluminum-free.html,12.99,67.0,12,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,0.1539645881447267,15.0,0.0653769179452968,4.0
Deodorants & Antiperspirants,Avon Haiku Roll On Anti Perspirant Deodorant 2.6 fl.oz. Lot 6 pcs.,${env.abxlab_url}avon-haiku-roll-on-anti-perspirant-deodorant-2-6-fl-oz-lot-6-pcs.html,16.3,93.0,12,Dove Men Care Anti-Perpirant Deodorant Spray Sport Active Fresh 150Ml - Pack of 6 by Dove,${env.abxlab_url}dove-men-care-anti-perpirant-deodorant-spray-sport-active-fresh-150ml-pack-of-6-by-dove.html,15.0,80.0,12,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.0866666666666667,13.0,0.1650306748466256,3.0
Deodorants & Antiperspirants,Organic Island Deodorant Extra Strength Sensitive (with 1/3 the Baking Soda Deodorant) with Probiotics (2.5 oz stick) (1 stick),${env.abxlab_url}organic-island-deodorant-extra-strength-sensitive-with-1-3-the-baking-soda-deodorant-with-probiotics-2-5-oz-stick-1-stick.html,14.99,80.0,12,All Natural Deodorant - Scented w/Patchouli and Orange Essential Oils - Girl Power by Fantabulous - Aluminum Free,${env.abxlab_url}all-natural-deodorant-scented-w-patchouli-and-orange-essential-oils-girl-power-by-fantabulous-aluminum-free.html,12.99,67.0,12,Soapwalla - Organic/Vegan Deodorant Cream (Citrus),${env.abxlab_url}soapwalla-organic-vegan-deodorant-cream-citrus.html,18.0,75.0,12,0.1539645881447267,13.0,0.200800533689126,5.0
Deodorants & Antiperspirants,"Old Spice Wild Bearglove, 2.6 oz",${env.abxlab_url}old-spice-wild-bearglove-2-6-oz.html,16.88,95.0,12,"Tom's of Maine Natural Long Lasting Men's Deodorant, Mountain Spring 2.25 oz",${env.abxlab_url}tom-s-of-maine-natural-long-lasting-men-s-deodorant-mountain-spring-2-25-oz.html,13.79,60.0,6,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,0.224075416968818,35.0,0.1249999999999999,5.0
Deodorants & Antiperspirants,"Speed Stick Deodorant for Men, Fresh, 3 oz, (Pack of 6)",${env.abxlab_url}speed-stick-deodorant-for-men-fresh-3-oz-pack-of-6.html,15.97,78.0,12,"Erbaviva Jasmine & Grapefruit Organic Deodorant -travel 2 Fl Oz - Aluminum Free, Cruelty Free",${env.abxlab_url}erbaviva-jasmine-grapefruit-organic-deodorant-travel-2-fl-oz-aluminum-free-cruelty-free.html,14.0,60.0,16,Soapwalla - Organic/Vegan Deodorant Cream (Citrus),${env.abxlab_url}soapwalla-organic-vegan-deodorant-cream-citrus.html,18.0,75.0,12,0.1407142857142857,18.0,0.1271133375078271,3.0
Deodorants & Antiperspirants,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,"Right Guard Xtreme Defense Antiperspirant Deodorant Gel, Arctic Refresh, 4 Ounce (Count of 4)",${env.abxlab_url}right-guard-xtreme-defense-antiperspirant-deodorant-gel-arctic-refresh-4-ounce-count-of-4.html,15.98,69.0,9,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,0.1883604505632038,21.0,0.1679831490258031,3.0
Deodorants & Antiperspirants,Axe Phoenix Daily Fragrance 4 Oz (Pack of 3) B00EOX22IC - Axe Phoenix Daily Fragrance 4 Oz,${env.abxlab_url}axe-phoenix-daily-fragrance-4-oz-pack-of-3-b00eox22ic-axe-phoenix-daily-fragrance-4-oz.html,16.88,78.0,13,Arm & Hammer Ultramax Powder Fresh Solid Antiperspirant Deodorant 1 Ounce 6 Pack,${env.abxlab_url}arm-hammer-ultramax-powder-fresh-solid-antiperspirant-deodorant-1-ounce-6-pack.html,13.39,72.0,12,Soapwalla - Organic/Vegan Deodorant Cream (Citrus),${env.abxlab_url}soapwalla-organic-vegan-deodorant-cream-citrus.html,18.0,75.0,12,0.260642270351008,6.0,0.066350710900474,3.0
Deodorants & Antiperspirants,Soft & Dri Soft Scent Aerosol Anti-Perspirant 6 Ounce (177ml) (6 Pack),${env.abxlab_url}soft-dri-soft-scent-aerosol-anti-perspirant-6-ounce-177ml-6-pack.html,37.04,92.0,12,Harry's Extra-Strength Antiperspirant Stone - 2.5oz,${env.abxlab_url}harry-s-extra-strength-antiperspirant-stone-2-5oz.html,33.67,62.0,9,Secret Anti-Perspirant Deodorant Invisible Solid Spring Breeze 2.60 oz (Pack of 8),${env.abxlab_url}secret-anti-perspirant-deodorant-invisible-solid-spring-breeze-2-60-oz-pack-of-8.html,40.61,80.0,1,0.1000891000891,30.0,0.0963822894168466,12.0
