category,target_name,target_url,target_price,target_rating,target_reviews,competitor_name,competitor_url,competitor_price,competitor_rating,competitor_reviews,decoy_name,decoy_url,decoy_price,decoy_rating,decoy_reviews,tc_price_premium_pct,tc_rating_adv,dt_price_premium_pct,td_rating_adv
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.15037008180755743,7.0,0.1310531662715881,2.0
Cookies,"Emmy's Organic Coconut Cookies Variety Pack of 4 Flavors ( Peanut Butter, Vanilla Bean, Chocolate Chip, Dark Cacao ) 6 Ounce",${env.abxlab_url}emmy-s-organic-coconut-cookies-variety-pack-of-4-flavors-peanut-butter-vanilla-bean-chocolate-chip-dark-cacao-6-ounce.html,31.99,76.0,10,Mama Rao's Fresh Baked Lemon Drop Cookies From Brooklyn New York Box of 2 - Kosher,${env.abxlab_url}mama-rao-s-fresh-baked-lemon-drop-cookies-from-brooklyn-new-york-box-of-2-kosher.html,26.98,73.0,11,CYBELES COOKIE CHC CHNK BROWNIE,${env.abxlab_url}cybeles-cookie-chc-chnk-brownie.html,38.36,73.0,12,0.18569310600444766,3.0,0.19912472647702412,3.0
Chocolate,"Lindt, White Chocolate Strawberries and Cream LINDOR Truffles (40 Pieces), 17oz",${env.abxlab_url}lindt-white-chocolate-strawberries-and-cream-lindor-truffles-40-pieces-17oz.html,21.99,57.0,12,"Hershey Mega Mix Chocolate and Sweets Assortment Candy, Individually Wrapped, 48.29 oz Bulk Variety Bag (135 Pieces)",${env.abxlab_url}hershey-mega-mix-chocolate-and-sweets-assortment-candy-individually-wrapped-48-29-oz-bulk-variety-bag-135-pieces.html,18.49,53.0,12,M&M Peanut Chocolate Candies (Pack of 2),${env.abxlab_url}m-m-peanut-chocolate-candies-pack-of-2.html,23.99,53.0,8,0.18929150892374258,4.0,0.09095043201455208,4.0
Cookies,"Korean snack box variety pack assorted Individual Wrapped snacks - chips, cookies, candy, kimchi ramen noodle, cookies, pies, for kids, children, college, adult, birthday",${env.abxlab_url}korean-snack-box-variety-pack-assorted-individual-wrapped-snacks-chips-cookies-candy-kimchi-ramen-noodle-cookies-pies-for-kids-children-college-adult-birthday.html,25.99,85.0,12,"Triple Chocolate Cookie Filled with Fudge and Hershey's Chocolate Chips, 12 Pack",${env.abxlab_url}triple-chocolate-cookie-filled-with-fudge-and-hershey-s-chocolate-chips-12-pack.html,21.99,78.0,12,"Oreo Original & Double Stuf Gluten Free Cookies Variety Pack, 4 Count",${env.abxlab_url}oreo-original-double-stuf-gluten-free-cookies-variety-pack-4-count.html,29.9,83.0,12,0.18190086402910416,7.0,0.1504424778761062,2.0
Cookies,"Tate's Bake Shop Gingersnap Cookies, Limited Edition Holiday Cookies, 7 oz",${env.abxlab_url}tate-s-bake-shop-gingersnap-cookies-limited-edition-holiday-cookies-7-oz.html,55.21,78.0,10,Lenny & Larry's Birthday Cake Cookies (12 Cookies),${env.abxlab_url}lenny-larry-s-birthday-cake-cookies-12-cookies.html,49.99,75.0,12,"Jackson's Vanilla Wafer, 11-Ounce (Pack of 6)",${env.abxlab_url}jackson-s-vanilla-wafer-11-ounce-pack-of-6.html,58.88,75.0,12,0.10442088417683534,3.0,0.06647346495200147,3.0
Cookies,"SIREN SNACKS Chocolate Brownie Protein Bites 10ct, 1.69 OZ",${env.abxlab_url}siren-snacks-chocolate-brownie-protein-bites-10ct-1-69-oz.html,28.95,93.0,3,"Korean snack box variety pack assorted Individual Wrapped snacks - chips, cookies, candy, kimchi ramen noodle, cookies, pies, for kids, children, college, adult, birthday",${env.abxlab_url}korean-snack-box-variety-pack-assorted-individual-wrapped-snacks-chips-cookies-candy-kimchi-ramen-noodle-cookies-pies-for-kids-children-college-adult-birthday.html,25.99,85.0,12,Tate's Bake Shop - Tiny Tate's Bite Size Chocolate Chip Cookies 1oz Bags (Each bag contains 12 bite size cookies) (Pack of 24),${env.abxlab_url}tate-s-bake-shop-tiny-tate-s-bite-size-chocolate-chip-cookies-1oz-bags-each-bag-contains-12-bite-size-cookies-pack-of-24.html,35.66,88.0,12,0.11388995767602929,8.0,0.23177892918825552,5.0
Chocolate,Lindt Lindor Milk Mint Chcolate Truffles 200g,${env.abxlab_url}lindt-lindor-milk-mint-chcolate-truffles-200g.html,12.99,76.0,11,"Little Secrets Crispy Wafers, Sea Salt Flavor, Gourmet Dark Chocolate Candy, All Natural, Fair Trade Certified, No Artificial Dyes, Healthy Snacks and Treats, No Corn Syrup, (3.5oz Snack Size)",${env.abxlab_url}little-secrets-crispy-wafers-sea-salt-flavor-gourmet-dark-chocolate-candy-all-natural-fair-trade-certified-no-artificial-dyes-healthy-snacks-and-treats-no-corn-syrup-3-5oz-snack-size.html,10.68,72.0,12,Bandera Pinatera 50 Pieces Coconut candy Banderitas Tri Color,${env.abxlab_url}bandera-pinatera-50-pieces-coconut-candy-banderitas-tri-color.html,13.49,72.0,12,0.21629213483146073,4.0,0.03849114703618168,4.0
Chocolate,Bon O Bon White Chocolate Wafer and Peanut Cream Filling 16.9 Oz (480g) …,${env.abxlab_url}bon-o-bon-white-chocolate-wafer-and-peanut-cream-filling-16-9-oz-480g.html,16.89,73.0,3,"Whitman's Valentine Day Chocolates, Peanuts with Snoopy, Charlie Brown, Woodstock. 4 Heart Shaped Boxes, each with 3 Assorted Pieces",${env.abxlab_url}whitman-s-valentine-day-chocolates-peanuts-with-snoopy-charlie-brown-woodstock-4-heart-shaped-boxes-each-with-3-assorted-pieces.html,14.95,70.0,2,Papas Assorted Chocolate Covered Creme Eggs 6ct,${env.abxlab_url}papas-assorted-chocolate-covered-creme-eggs-6ct.html,17.67,70.0,12,0.1297658862876255,3.0,0.04618117229129669,3.0
Deodorants & Antiperspirants,Lafe's Natural Deodorant | 3oz Roll-On Aluminum Free Natural Deodorant for Men & Women | Paraben Free & Baking Soda Free with 24-Hour Protection | Citrus & Bergamot - Formerly Active | 3 Pack | Packaging May Vary,${env.abxlab_url}lafe-s-natural-deodorant-3oz-roll-on-aluminum-free-natural-deodorant-for-men-women-paraben-free-baking-soda-free-with-24-hour-protection-citrus-bergamot-formerly-active-3-pack-packaging-may-vary.html,18.99,90.0,8,"GrowingBasics Deodorant for Boys Ages 8 & Up (Set of 2) - SPORT A - High-Performance, Essential Natural invisible Underarm Stick - Aluminum-Free - For adolescences Teen Boys - Clean, Fresh, Cool - grownish",${env.abxlab_url}growingbasics-deodorant-for-boys-ages-8-up-set-of-2-sport-a-high-performance-essential-natural-invisible-underarm-stick-aluminum-free-for-adolescences-teen-boys-clean-fresh-cool-grownish.html,16.99,87.0,12,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,0.11771630370806357,3.0,0.16798314902580314,3.0
Cookies,Mama Rao's Fresh Baked Lemon Drop Cookies From Brooklyn New York Box of 2 - Kosher,${env.abxlab_url}mama-rao-s-fresh-baked-lemon-drop-cookies-from-brooklyn-new-york-box-of-2-kosher.html,26.98,73.0,11,"Oreo Partnership Family Size Le, Chocolate",${env.abxlab_url}oreo-partnership-family-size-le-chocolate.html,24.61,65.0,11,"Carr's, English Tea Cookies, Ginger Lemon Cremes, Non-GMO Project Verified, 7.05oz Box(Pack of 8)",${env.abxlab_url}carr-s-english-tea-cookies-ginger-lemon-cremes-non-gmo-project-verified-7-05oz-box-pack-of-8.html,31.12,71.0,11,0.09630231613165384,8.0,0.1534469977761305,2.0
Chocolate,Canada Candy Coffee Crisp Chocolate Bar 10 Coffee Crisp Candy Bar Canada,${env.abxlab_url}canada-candy-coffee-crisp-chocolate-bar-10-coffee-crisp-candy-bar-canada.html,14.99,87.0,12,"Elite, Megadim, Pesek Zman Mini Milk Chocolate Bars, 14.1 oz Family Pack",${env.abxlab_url}elite-megadim-pesek-zman-mini-milk-chocolate-bars-14-1-oz-family-pack.html,13.49,85.0,11,Candied Fruit - 1 Lb Tub (Cherry Pineapple),${env.abxlab_url}candied-fruit-1-lb-tub-cherry-pineapple.html,17.99,85.0,12,0.1111934766493699,2.0,0.2001334222815209,2.0
Cookies,Butter Pecan Meltaways 20oz,${env.abxlab_url}butter-pecan-meltaways-20oz.html,27.99,80.0,8,"Chips Ahoy! Chunky White Fudge Chocolate Chip Cookies, 1 Pack (11.75 oz.), 11.75 oz",${env.abxlab_url}chips-ahoy-chunky-white-fudge-chocolate-chip-cookies-1-pack-11-75-oz-11-75-oz.html,25.67,73.0,4,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.0903778730035059,7.0,0.19328331546981067,2.0
Cheese,"Cracker Barrel Black Ribbon Natural Slices Vermont Sharp White Cheddar Cheese Slices, 8 ct. Pouch",${env.abxlab_url}cracker-barrel-black-ribbon-natural-slices-vermont-sharp-white-cheddar-cheese-slices-8-ct-pouch.html,55.41,76.0,9,"Van Kaas Mini Gouda Bites Mix, 4.2 Oz.",${env.abxlab_url}van-kaas-mini-gouda-bites-mix-4-2-oz.html,49.97,73.0,3,"Sargento Sliced Sharp Natural Cheddar Cheese, 11 slices",${env.abxlab_url}sargento-sliced-sharp-natural-cheddar-cheese-11-slices.html,63.25,73.0,12,0.10886531919151486,3.0,0.14149070564879992,3.0
Cookies,"OREO Chocolate Sandwich Cookies, Family Size, 12 - 19.1 Ounce Packs (Pack of 12)",${env.abxlab_url}oreo-chocolate-sandwich-cookies-family-size-12-19-1-ounce-packs-pack-of-12.html,19.91,70.0,12,SuperFat Cookies Keto Snack Low Carb Food Cookies- Chocolate Chip 3 Pack - Gluten Free Dessert Sweets with No Sugar Added for Paleo Healthy Diabetic Diets,${env.abxlab_url}superfat-cookies-keto-snack-low-carb-food-cookies-chocolate-chip-3-pack-gluten-free-dessert-sweets-with-no-sugar-added-for-paleo-healthy-diabetic-diets.html,17.99,62.0,12,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,0.1067259588660368,8.0,0.18031140130587645,2.0
Cookies,Mama Rao's Fresh Baked Lemon Drop Cookies From Brooklyn New York Box of 2 - Kosher,${env.abxlab_url}mama-rao-s-fresh-baked-lemon-drop-cookies-from-brooklyn-new-york-box-of-2-kosher.html,26.98,73.0,11,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,"Carr's, English Tea Cookies, Ginger Lemon Cremes, Non-GMO Project Verified, 7.05oz Box(Pack of 8)",${env.abxlab_url}carr-s-english-tea-cookies-ginger-lemon-cremes-non-gmo-project-verified-7-05oz-box-pack-of-8.html,31.12,71.0,11,0.14808510638297875,5.0,0.1534469977761305,2.0
Cookies,"Nabisco Nilla Wafers, 2 pk./15 oz.",${env.abxlab_url}nabisco-nilla-wafers-2-pk-15-oz.html,16.89,75.0,17,"Gullon SF Fiber Cookies 6 Ounce, 170 Gram, Pack of 5",${env.abxlab_url}gullon-sf-fiber-cookies-6-ounce-170-gram-pack-of-5.html,14.44,68.0,12,"OREO Mini Cookies, CHIPS AHOY! Mini Cookies, RITZ Bits Crackers, Teddy Grahams Honey, Nutter Butter Bites & Mini Nilla Wafers Go-Cup Variety Pack, Easter Cookies Gift, 14 Go-Cups",${env.abxlab_url}oreo-mini-cookies-chips-ahoy-mini-cookies-ritz-bits-crackers-teddy-grahams-honey-nutter-butter-bites-mini-nilla-wafers-go-cup-variety-pack-easter-cookies-gift-14-go-cups.html,18.4,73.0,11,0.1696675900277009,7.0,0.08940201302545873,2.0
Digital Cameras,HP PhotoSmart 635 2.1 MP Digital Camera w/3x Optical,${env.abxlab_url}hp-photosmart-635-2-1-mp-digital-camera-w-3x-optical.html,46.37,72.0,12,Samsung SL605 12.2 MP Digital Camera with 5X Optical Zoom and 2.7-Inch LCD Screen (Blue),${env.abxlab_url}samsung-sl605-12-2-mp-digital-camera-with-5x-optical-zoom-and-2-7-inch-lcd-screen-blue.html,39.95,67.0,12,Canon Power Shot A50 Powershot 0.8MP Digital Camera,${env.abxlab_url}canon-power-shot-a50-powershot-0-8mp-digital-camera.html,49.95,70.0,4,0.16070087609511874,5.0,0.07720508949752007,2.0
Cookies,"Oreo Original & Double Stuf Gluten Free Cookies Variety Pack, 4 Count",${env.abxlab_url}oreo-original-double-stuf-gluten-free-cookies-variety-pack-4-count.html,29.9,83.0,12,"Whole Foods Market, Cookie Peanut Butter Mini 18 Count, 12 Ounce",${env.abxlab_url}whole-foods-market-cookie-peanut-butter-mini-18-count-12-ounce.html,24.6,77.0,12,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.21544715447154458,6.0,0.11705685618729098,5.0
Toothpaste,Close Up Anticavity Flouride Toothpaste - Cinnamon Red Gel - 4.0 OZ - (2 Pack),${env.abxlab_url}close-up-anticavity-flouride-toothpaste-cinnamon-red-gel-4-0-oz-2-pack.html,7.65,90.0,8,Arm & Hammer PeroxiCare Deep Clean Toothpaste Clean Mint 6 oz (Pack of 4),${env.abxlab_url}arm-hammer-peroxicare-deep-clean-toothpaste-clean-mint-6-oz-pack-of-4.html,6.85,85.0,12,"NutriBiotic – Dental Gel Plus, Truly Whitening, Wintergreen, 4.5 Oz | with GSE, Aloe, Vitamin C, Baking Soda & Dental Peroxide | Support Healthy Teeth & Gums | Fluoride-Free",${env.abxlab_url}nutribiotic-dental-gel-plus-truly-whitening-wintergreen-4-5-oz-with-gse-aloe-vitamin-c-baking-soda-dental-peroxide-support-healthy-teeth-gums-fluoride-free.html,9.25,87.0,12,0.11678832116788332,5.0,0.20915032679738557,3.0
Deodorants & Antiperspirants,"Dove Men+Care Antiperspirant Deodorant, Extra Fresh 2.7 oz (Pack of 1)",${env.abxlab_url}dove-men-care-antiperspirant-deodorant-extra-fresh-2-7-oz-pack-of-1.html,6.99,88.0,12,Nivea Fresh Flower Deodorant Roll-On Aluminum Free 50 ml / 1.69 fl oz,${env.abxlab_url}nivea-fresh-flower-deodorant-roll-on-aluminum-free-50-ml-1-69-fl-oz.html,5.96,83.0,12,Rexona Women MotionSense Aloe Vera 48H Anti-Perspirant Solid Stick 40 ml,${env.abxlab_url}rexona-women-motionsense-aloe-vera-48h-anti-perspirant-solid-stick-40-ml.html,7.99,85.0,12,0.17281879194630878,5.0,0.14306151645207438,3.0
Cereals,"Sola Low Carb & Keto Friendly Granola, Vanilla Almond - Low Sugar, Naturally Flavored, Gluten Free & No Artificial Colors, Flavors or Preservatives, 11 OZ Pouch (Pack of 1)",${env.abxlab_url}sola-low-carb-keto-friendly-granola-vanilla-almond-low-sugar-naturally-flavored-gluten-free-no-artificial-colors-flavors-or-preservatives-11-oz-pouch-pack-of-1.html,27.84,90.0,12,"Pocono Cream of Buckwheat Gluten Free Hot Cereal, 13-Ounce (Pack of 3)",${env.abxlab_url}pocono-cream-of-buckwheat-gluten-free-hot-cereal-13-ounce-pack-of-3.html,23.0,82.0,12,"Cascadian Farm Organic Granola, Maple Brown Sugar Cereal, 15 oz (Pack of 6)",${env.abxlab_url}cascadian-farm-organic-granola-maple-brown-sugar-cereal-15-oz-pack-of-6.html,29.58,85.0,12,0.21043478260869564,8.0,0.062499999999999944,5.0
Cookies,Necco Chocolate Wafers Pack of 24 Rolls,${env.abxlab_url}necco-chocolate-wafers-pack-of-24-rolls.html,28.08,70.0,12,Linden's Fudge Chip Cookies 3 Cookies Per Pack (Pack of 18),${env.abxlab_url}linden-s-fudge-chip-cookies-3-cookies-per-pack-pack-of-18.html,23.98,67.0,12,"Donde Bizcochitos Cookies, 5.29 Ounce (Pack of 12)",${env.abxlab_url}donde-bizcochitos-cookies-5-29-ounce-pack-of-12.html,29.99,68.0,8,0.17097581317764796,3.0,0.06801994301994303,2.0
Cheese,Anchor New Zealand Cheddar,${env.abxlab_url}anchor-new-zealand-cheddar.html,41.42,85.0,8,"Norseland Jarlsberg Loaf, 7.36 Ounce (Pack of 1)",${env.abxlab_url}norseland-jarlsberg-loaf-7-36-ounce-pack-of-1.html,34.38,78.0,12,"Organic Valley Gourmet Organic Provolone Cheese Block — Pasteurized, Non GMO, No Added Hormones — 8 Oz",${env.abxlab_url}organic-valley-gourmet-organic-provolone-cheese-block-pasteurized-non-gmo-no-added-hormones-8-oz.html,43.73,82.0,12,0.2047702152414194,7.0,0.05577015934331229,3.0
Cookies,"Archway Cookies, Oatmeal Classic Soft, 9.5 Oz",${env.abxlab_url}archway-cookies-oatmeal-classic-soft-9-5-oz.html,29.53,80.0,12,Mama Rao's Fresh Baked Lemon Drop Cookies From Brooklyn New York Box of 2 - Kosher,${env.abxlab_url}mama-rao-s-fresh-baked-lemon-drop-cookies-from-brooklyn-new-york-box-of-2-kosher.html,26.98,73.0,11,"Walkers W116 Shortbread Cookies, 2/Pack, 24 Packs/Box",${env.abxlab_url}walkers-w116-shortbread-cookies-2-pack-24-packs-box.html,33.4,78.0,8,0.09451445515196444,7.0,0.1310531662715881,2.0
Cookies,"Baklava Assortment Gift Box (26.5 oz),Gift Basket,Petite Gourmet,Best Gift For Mother Day , Layali Desserts, Nuts gift, Gift for women,Get Well Corporate Basket , baklava pastry, pistachio , cashews",${env.abxlab_url}baklava-assortment-gift-box-26-5-oz-gift-basket-petite-gourmet-best-gift-for-mother-day-layali-desserts-nuts-gift-gift-for-women-get-well-corporate-basket-baklava-pastry-pistachio-cashews.html,44.99,55.0,11,Meiji Chocorooms 1.34 Oz (Pack of 2),${env.abxlab_url}meiji-chocorooms-1-34-oz-pack-of-2.html,38.5,53.0,12,Lenny and Larry's The Complete Cookie - Double Chocolate - 4 Ounce,${env.abxlab_url}lenny-and-larry-s-the-complete-cookie-double-chocolate-4-ounce.html,54.32,53.0,11,0.16857142857142862,2.0,0.20737941764836626,2.0
Cookies,"Journey of Asia ""Seri's Choice KOREAN Snack"" Box 36 Count Individual Wrapped Essentials Packs of Candy, Snacks, Chips, Cookies, Treats for Kids, Children, College Students, Adult and Senior",${env.abxlab_url}journey-of-asia-seri-s-choice-korean-snack-box-36-count-individual-wrapped-essentials-packs-of-candy-snacks-chips-cookies-treats-for-kids-children-college-students-adult-and-senior.html,27.84,75.0,12,Linden's Fudge Chip Cookies 3 Cookies Per Pack (Pack of 18),${env.abxlab_url}linden-s-fudge-chip-cookies-3-cookies-per-pack-pack-of-18.html,23.98,67.0,12,"Carr's, English Tea Cookies, Ginger Lemon Cremes, Non-GMO Project Verified, 7.05oz Box(Pack of 8)",${env.abxlab_url}carr-s-english-tea-cookies-ginger-lemon-cremes-non-gmo-project-verified-7-05oz-box-pack-of-8.html,31.12,71.0,11,0.16096747289407837,8.0,0.11781609195402303,4.0
Deodorants & Antiperspirants,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,"Carpe Clinical Grade Underarm Wipes - New, Unrivaled Antiperspirant Wipes For Armpit Sweat Prevention. Combat Sweat, Block Excessive Sweating, & Help Control Hyperhidrosis.15 Anti Sweat Wipes.",${env.abxlab_url}carpe-clinical-grade-underarm-wipes-new-unrivaled-antiperspirant-wipes-for-armpit-sweat-prevention-combat-sweat-block-excessive-sweating-help-control-hyperhidrosis-15-anti-sweat-wipes.html,19.95,83.0,12,"Dove Men+Care Antiperspirant hydrating, water-based deodorant Coastal Cedar with our best non-irritant formula 2.6 oz 2 Count",${env.abxlab_url}dove-men-care-antiperspirant-hydrating-water-based-deodorant-coastal-cedar-with-our-best-non-irritant-formula-2-6-oz-2-count.html,23.98,85.0,12,0.11177944862155391,4.0,0.08115419296663665,2.0
Cookies,Mulino Bianco Abbracci Cookies 12.3 oz each (2 Items Per Order),${env.abxlab_url}mulino-bianco-abbracci-cookies-12-3-oz-each-2-items-per-order.html,22.0,71.0,9,Ginger Snaps Cookies | Philadelphia Original Famous Ginger Snaps | All Natural Made with Real Ginger & Molasses | Pack of 2 Boxes - Sweetzels (Ginger Snaps),${env.abxlab_url}ginger-snaps-cookies-philadelphia-original-famous-ginger-snaps-all-natural-made-with-real-ginger-molasses-pack-of-2-boxes-sweetzels-ginger-snaps.html,19.95,63.0,12,"Nonni's Dark Chocolate Pumpkin Biscotti (3 Pack, Total of 20.64oz)",${env.abxlab_url}nonni-s-dark-chocolate-pumpkin-biscotti-3-pack-total-of-20-64oz.html,23.5,68.0,10,0.10275689223057648,8.0,0.06818181818181818,3.0
Cheese,Daiya Sauce Cheese Cheddar Style Deluxe 14.2 OZ (Pack of 2),${env.abxlab_url}daiya-sauce-cheese-cheddar-style-deluxe-14-2-oz-pack-of-2.html,17.71,92.0,5,"Sach, Paneer Original Organic, 6 Ounce",${env.abxlab_url}sach-paneer-original-organic-6-ounce.html,15.75,85.0,12,"Dietz & Watson Originals Pre-Sliced Organic Mild Yellow Cheddar Cheese, 5 oz",${env.abxlab_url}dietz-watson-originals-pre-sliced-organic-mild-yellow-cheddar-cheese-5-oz.html,21.8,87.0,3,0.1244444444444445,7.0,0.23094297007340484,5.0
Deodorants & Antiperspirants,Degree Men Dry Protection Antiperspirant Sport 2.7 oz,${env.abxlab_url}degree-men-dry-protection-antiperspirant-sport-2-7-oz.html,18.51,93.0,12,"GrowingBasics Deodorant for Boys Ages 8 & Up (Set of 2) - SPORT A - High-Performance, Essential Natural invisible Underarm Stick - Aluminum-Free - For adolescences Teen Boys - Clean, Fresh, Cool - grownish",${env.abxlab_url}growingbasics-deodorant-for-boys-ages-8-up-set-of-2-sport-a-high-performance-essential-natural-invisible-underarm-stick-aluminum-free-for-adolescences-teen-boys-clean-fresh-cool-grownish.html,16.99,87.0,12,Mitchum For Women Advanced Control Anti-Perspirant Deodorant Invisible Solid Pure Fresh 2.70 oz (Pack of 6),${env.abxlab_url}mitchum-for-women-advanced-control-anti-perspirant-deodorant-invisible-solid-pure-fresh-2-70-oz-pack-of-6.html,22.18,87.0,12,0.0894643908181285,6.0,0.1982712047541868,6.0
Cheese,Queijo Minas Mineiro Curado Brazilian Minas Cheese Gourmet Aged Cheese,${env.abxlab_url}queijo-minas-mineiro-curado-brazilian-minas-cheese-gourmet-aged-cheese.html,33.99,85.0,4,"Dietz & Watson Sliced Havarti Cheese, 0.5 lbs",${env.abxlab_url}dietz-watson-sliced-havarti-cheese-0-5-lbs.html,30.71,78.0,12,Mama Francesca Parmesan Asiago & Romano Premium Grated Authentic Italian Cheese (2 Pack) Gluten Free,${env.abxlab_url}mama-francesca-parmesan-asiago-romano-premium-grated-authentic-italian-cheese-2-pack-gluten-free.html,36.0,80.0,12,0.10680560078150443,7.0,0.059135039717563925,5.0
